artist_name;track_name;track_id;popularity
Papa Roach;Face Everything and Rise - Remastered 2020;20JXjktPIqUV7bWr8nZkia;35,19
Cardi B;WAP (feat. Megan Thee Stallion);4Oun2ylbjFKMPTiaSbbCih;86,2
Iñigo Vontier;Year 2020;03VrhBjoCp0rSjajdhNE5N;4,21
Eminem;Godzilla (feat. Juice WRLD);7FIWs0pqAYbP91WWM0vlTQ;86,22
Papa Roach;Come Around - Remastered 2020;19XsdKehaBTpfhwS6OSdYr;35,23
Ariana Grande;positions;35mvY5S1H3J2QZyna3TFe0;89,24
Papa Roach;Elevate - Remastered 2020;5vi1VaZmV5CzibWGIcf9G4;35,25
Don Toliver;After Party;527k23H0A4Q0UJN3vGs0Da;83,26
Tigre Blanco;Year 2020;2Qzj5uQzUA85LjtcCBuAhZ;3,27
Powfu;death bed (coffee for your head);7eJMfftS33KTjuF7lTsMCx;87,28
Papa Roach;Periscope - Remastered 2020;3DFp3sRBA9iWzZqEPLq8gM;36,29
Nelly;Lil Bit;0NmuYnjETG3u3qx0OmEJev;80,3
kaestin;Year 2020;4BSnQlZksEtvmW4c2QOgEV;3,31
Polo G;21;3JKgcAa7r07ocVWcV8bS0H;82,32
Jai Wolf;Indian Summer - 2020 Encore Mix;60SJ6qZIetPNm1Q2IRGgRr;28,33
Ariana Grande;34+35;6Im9k8u9iIzKMrmV7BWtlF;87,34
Ema Spatula;Year 2020;6s0QJ4tfTOkkkOMQz8HCrg;10,35
Noah Cyrus;July;6J2LdBN97cDWn0MLxYh9HB;84,36
Hammock;EveryWhen - Bonus Track;2HGeIYpOrU9u5UR9Z98mx9;35,37
Luke Combs;Cold As You;7IWV29mryrqtO0JVgnPtfv;79,38
Haiti BaeB;Year 2020;0VWgZvez93QhJwTAVniUEw;3,39
Beach Bunny;Cloud 9;6vFsBXYczYsP0H3lgunZOm;83,4
Papa Roach;The Ending - Remastered 2020;6t1OmNgczg0oaGbpfzHVLR;34,41
Kane Brown;Be Like That - feat. Swae Lee & Khalid;5f1joOtoMeyppIcJGZQvqJ;82,42
YWB $uburb;Year 2020;6IPUBfLwEOPrzx4ZfEULYJ;3,43
Future;Drankin N Smokin;0k7wmahjkn389wAZdz19Cv;81,44
The Glitch Mob;Fortune Days - 2020 Remaster;5GWHujc41JAjaiH6gcCjgu;30,45
Tory Lanez;"WHATS POPPIN (feat. DaBaby; Tory Lanez & Lil Wayne) - Remix";2MbdDtCv5LUVjYy9RuGTgC;82,46
Kentomen;Year 2020;2wXYm7A2WwjjLkkzSIFS5j;3,47
Lil Nas X;HOLIDAY;6zFMeegAMYQo0mt8rXtrli;87,48
Papa Roach;Burn - Remastered 2020;1LRQROTy2wN5VO3V0VPbUc;32,49
Conan Gray;Maniac;6KfoDhO4XUWSbnyKjNp9c4;85,5
Naomi;Year 2020;7g4i6RAwjGTxCByFx7gz9W;3,51
21 Savage;Runnin;5SWnsxjhdcEDc7LJjq9UHk;81,52
The Glitch Mob;Animus Vox - 2020 Remaster;3L1iZJUXiAcUvDhIIi3KAq;30,53
Jack Harlow;WHATS POPPIN;1jaTQ3nqY3oAAYyCTbIvnM;82,54
Judgemental;Year 2020;0sm0np6NlfZdgBvlD8kkm3;3,55
King Von;Took Her To The O;7fEoXCZTZFosUFvFQg1BmW;79,56
Papa Roach;American Dreams - Remastered 2020;6HLk3upJqJAmVNdMbnxT8g;34,57
Lil Baby;On Me;4Iedi94TIaB2GGb1nMB68v;79,58
Liberator World;Year 2020;72ou2l2Mr5YKNW83ua1zv1;3,59
blackbear;hot girl bummer;6jRq8gaZhMUyy5RclRPcAf;84,6
Papa Roach;Still Swingin’ - Remastered 2020;1WeeMb71Hld9X5Bmq9IQup;33,61
SoFaygo;Knock Knock;6aHoPULNO7pSL2ZfUY0bU8;83,62
Johann Strauss II;"An der schönen blauen Donau; Walzer; Op. 314";5431KRbZtVF3tVgMR1lIYS;38,63
DJ Scheme;E-ER (feat. Lil Yachty);4N7i6RfJXMWfkx9Zr6pzkJ;80,64
Years & Years;King;0ehr4GsiW3MMc4cm6OTe4H;3,65
Doja Cat;Get Into It (Yuh);0W6I02J9xcqK8MtSeosEXb;92,66
David Bowie;Golden Years - 2016 Remaster;4JRem7xHp2l0kmUvt9zCKu;64,67
Justin Bieber;Peaches (feat. Daniel Caesar & Giveon);4iJyoBOLtHqaGxP12qzhQI;95,68
Ella Fitzgerald;What Are You Doing New Year's Eve?;0mWR3j0VOTZfpZvewBPa3o;3,69
Drake;TSU;4s7QLoImIwmPi9L6dq1nVW;88,7
Iron Maiden;Wasted Years - 2015 Remaster;2V0T2LS0pf2r3EFpOEkZFO;56,71
The Weeknd;Save Your Tears (with Ariana Grande) (Remix);37BZB0z9T8Xu7U3e65qxFy;94,72
Diana Krall;What Are You Doing New Year's Eve?;2xrGlRiFlhRSmZ3UUt8eKt;3,73
Olivia Rodrigo;drivers license;5wANPM4fQCJwkGd4rN57mH;93,74
David Bowie;Five Years - 2012 Remaster;1JIzFhI9Lt5FyslawmHCBi;60,75
Coldplay;My Universe;3FeVmId7tL5YN8B7R3imoM;97,76
Paul Anka;It's The Most Wonderful Time Of The Year;5OCkg7I5QaTXE0PfYxV8Q4;3,77
Lil Nas X;MONTERO (Call Me By Your Name);1SC5rEoYDGUK4NfG82494W;92,78
Sukima Switch;Ah Yeah!! - 2020 Remaster;1EryXVV7xCH10UeVvF3RMB;45,79
Bad Bunny;Yonaguni;2JPLbjOn0wPCngEot2STUS;96,8
Paul Anka;It's The Most Wonderful Time Of The Year;1GpetRfQ47U8iXby8LPnol;3,81
Drake;In The Bible (with Lil Durk & Giveon);61S79KIVA4I9FXbnsylEHT;87,82
Rhys Lewis;This Time Of Year;5RvpOJg44qCZZHYFZO28rF;3,83
Drake;Papi’s Home;6jy9yJfgCsMHdu2Oz4BGKX;87,84
Elvis Costello & The Attractions;"Radio; Radio - 2021 Remaster";0qvo5kciIqZJn1t8jdfqDn;46,85
Polo G;RAPSTAR;43PGPuHIlVOc04jrZVh9L6;87,86
Elvis Costello & The Attractions;The Beat - 2021 Remaster;1bqlDsBlBPxjK0zuFQcSXq;42,87
Meek Mill;Sharing Locations (feat. Lil Baby & Lil Durk);3J4VKkUpLvomXJbn9ZAypO;86,88
Saliva;After Me - 2021 Version;5BJs3aDrKYBRkzrhaVxf89;42,89
Megan Thee Stallion;Thot Shit;5zNW5ARjYhJQJz1AChP33n;87,9
Elvis Costello & The Attractions;This Year's Girl - 2021 Remaster;1fdZTOJXydtRzCwBbHlJco;37,91
Olivia Rodrigo;favorite crime;5JCoSi02qi3jJeHdZXMmR8;90,92
Elvis Costello & The Attractions;(I Don't Want To Go To) Chelsea - 2021 Remaster;7uYyLVNjKY49L8o3AouXZd;41,93
Drake;N 2 Deep;34D6FJysnQioVingDKufuf;86,94
Ledisi;What Are You Doing New Year's Eve?;6YhXtmV3tNFyELfEHxAI0T;3,95
Bruno Mars;Leave The Door Open;7MAibcTli4IisCtbHKrGMh;92,96
Elvis Costello & The Attractions;No Action - 2021 Remaster;2GFakdGflCFgwFrJfZkvzK;33,97
Cochise;Tell Em;7nc7mlSdWYeFom84zZ8Wr8;87,98
DJ CLINGO SLIDE;Rubish;0u7vHkZJtxjSP65kf0yZOA;33,99
Oliver Tree;Life Goes On;0eu4C55hL6x29mmeAjytzC;97
Elvis Costello & The Attractions;Lipstick Vogue - 2021 Remaster;2PiNhvEBruOkFZ4g4IwtXo;33,01
PinkPantheress;Pain;7CIERzyqIwLVKGp00YbHRO;88,02
Saliva;Spyhunter - 2021 Version;646K2dKvCr8Nqy3XaSRHHM;32,03
Drake;Love All (with JAY-Z);4VCbgIdr8ptegWeJpqLVHH;88,04
Elvis Costello & The Attractions;Lip Service - 2021 Remaster;23acMIboTpqnM5kueS7GV8;31,05
Elton John;Cold Heart - PNAU Remix;6zSpb8dQRaw0M1dK8PBwQz;97,06
Cameo Bobo;2021 Is My Year;0lb12AXahSi5OzHmp2zdCd;26,07
Marshmello;Leave Before You Love Me (with Jonas Brothers);4qu63nuBpdn0qHUHuObEj1;92,08
Elvis Costello & The Attractions;Little Triggers - 2021 Remaster;2N8YyefuTvFIbgCiCYoXVU;31,09
Post Malone;Motley Crew;40uMIn2zJLAQhNXghRjBed;89,1
Elvis Costello & The Attractions;You Belong To Me - 2021 Remaster;7LjcmjjxyEumIx8AOBVUij;31,11
Taylor Swift;Wildest Dreams (Taylor's Version);1Ov37jtRQ2YNAe8HzfczkL;91,12
Dianne Reeves;This Time Of Year;37HtUdjYyfUTUGz7bo2DP4;4,13
The Kid LAROI;STAY (with Justin Bieber);5PjdY0CKGZdEuoNab3yDmX;97,14
XXXTENTACION;changes;7AFASza1mXqntmGtbxXprO;85,15
Fleetwood Mac;For Your Love - 2018 Remaster;0m8FPvtqX1SkWp2hgiXD8v;34,16
A$AP Rocky;Sundress;2aPTvyE09vUCRwVvj0I8WK;81,17
Fleetwood Mac;Say You Will - Live 1997;5oapb9fhNKYLPzlqfom7Sh;33,18
Travis Scott;5% TINT;11kDth1aKUEUMq9r1pqyds;82,19
Fleetwood Mac;Did You Ever Love Me - 2018 Remaster;0CldGTIQo0ZMeEqSWZ1WPa;34,2
Joji;YEAH RIGHT;1VGzxJnVQND7Cg5H5wGj14;83,21
Camila Cabello;Havana (feat. Young Thug);3KrdXYHIv0fikr5qKOxRAq;38,22
Post Malone;Psycho (feat. Ty Dolla $ign);3swc6WTsr7rl9DqQKQA55C;82,23
Fleetwood Mac;Sands of Time - Single;00Fboe8pNoWHLg1nn3e7Oi;33,24
Curren$y;The Count (feat. Wiz Khalifa);171PWhxgdrIOgcAiBPO3Gr;79,25
Fleetwood Mac;Tell Me All The Things You Do - 2018 Remaster;2LUXZhj73mUFIFUOU56w9r;34,26
Social House;Magic In The Hamptons (feat. Lil Yachty);2Yer0p7uB2lVBUAtANuuQp;79,27
Fleetwood Mac;Jewel Eyed Judy - 2018 Remaster;7cXfnOlHiRocLQEKHRe5hE;32,28
The Weeknd;Call Out My Name;09mEdoA6zrmBPgTEN5qXmN;84,29
Fleetwood Mac;Love Shines - 2018 Remaster;2HRpqUsdfTTL5KdACH6VIe;34,3
Kina;Get You The Moon (feat. Snøw);4ZLzoOkj0MPWrTLvooIuaa;85,31
Fleetwood Mac;Love In Store - 2018 Remaster;1zKpjObwEl01dSUDW2IysQ;33,32
Kodak Black;ZEZE (feat. Travis Scott & Offset);0FZ4Dmg8jJJAPJnvBIzD9z;82,33
Fleetwood Mac;Oh Diane - 2018 Remaster;775CXeXucEa1wd6rPuFcWC;35,34
Dan + Shay;Speechless;3GJ4hzg4lrGwU51Y3VARbF;78,35
TLC;No Scrubs;3okWQ7ykLevuruyk60bFgy;42,36
Drake;Nice For What;3CA9pLiwRIGtUBiMjbZmRw;81,37
Fleetwood Mac;Think About Me - Single;1sppdZoKN39258NWRfb6TN;32,38
A Boogie Wit da Hoodie;Swervin (feat. 6ix9ine);1wJRveJZLSb1rjhnUHQiv6;80,39
Fleetwood Mac;Sad Angel - 2018 Remaster;6YMf299OCTq5q8pbGjv6r1;33,4
Cardi B;I Like It;58q2HKrzhC3ozto2nDdN4z;84,41
Fleetwood Mac;Isn't It Midnight - 2018 Remaster;1e7M98usgS7tK89PoEbqpz;33,42
Drake;Nonstop;0TlLq3lA83rQOYtrqBqSct;81,43
Fleetwood Mac;Heroes Are Hard to Find (Single) - 2018 Remaster;4C6um1v4oCpbfBbZNTDry8;32,44
Juice WRLD;Wasted (feat. Lil Uzi Vert);1a7WZZZH7LzyvorhpOJFTe;79,45
Calvin Harris;One Kiss;6Mcd2tlwSiqsnMC85DF4Ns;45,46
5 Seconds of Summer;Youngblood;2iUXsYOEPhVqEBwsqP70rE;85,47
Usher;Yeah! (feat. Lil Jon & Ludacris);0utLWSIbolqT7KyppMuxKY;40,48
Roddy Ricch;Down Below;4SWWe2OYC4mqf40Gc2RSdl;81,49
Fleetwood Mac;Spare Me a Little of Your Love - 2018 Remaster;5sVW3lrHfRnPYkTHHeaM7j;32,5
Travis Scott;BUTTERFLY EFFECT;2cYqizR4lgvp4Qu6IQ3qGN;82,51
Fleetwood Mac;Remember Me - 2018 Remaster;2Ra0demNPBUydUaJWTMsy6;31,52
Brent Faiyaz;Trust;0oufSLnKQDoBFX5mgkDCgR;80,53
Fleetwood Mac;I Do - Edit;3ER2XRLMw5TP0ksBdXXrK3;31,54
Alec Benjamin;Water Fountain;4IhKLu7Vk3j2TLmnFPl6To;82,55
Stephen Walking;JC-08 - 2018;4fVQlSBoXD2gNjI2c4a4Mp;29,56
Alec Benjamin;Let Me Down Slowly;2qxmye6gAegTMjLKEBoR3d;87,57
Kesha;TiK ToK;4VDpxXor1Y0Fkucgn9aMcg;37,58
Megan Thee Stallion;Cognac Queen;2GbS8QZToLioxL8XMEwX3P;81,59
Clarence Murray;Don't Talk Like That (2018 Remaster);5ubVVX5G8Rf5bJIBh0PzeF;31,6
21 Savage;ball w/o you;50a8bKqlwDEqeiEknrzkTO;79,61
Shakira;Hips Don't Lie (feat. Wyclef Jean);0vkLnZMWMmE3DDREbmEMeB;38,62
Kanye West;Violent Crimes;3s7MCdXyWmwjdcWh7GWXas;79,63
Max Richter;Vladimir's Blues 2018;63BuWRRIrcQlxuxPmU87kQ;33,64
Pink Floyd;One Slip - Remix 2019;0Ch9reL20qs7i2bzHLWTo5;33,65
Luke Combs;Beer Never Broke My Heart;7aEtlGHoiPAfRB084NiDmx;80,66
Pink Floyd;The Dogs of War - Remix 2019;2Ev5oXviJgU07hqSDYuJKZ;33,67
Billie Eilish;bad guy;2Fxmhks0bxGSBdJ92vM42m;89,68
Pink Floyd;Sorrow - Remix 2019;0dTx0BkWs1Ew6tVO7Ikr1G;33,69
Baby Keem;ORANGE SODA;5FkoSXiJPKTNyYgALRJFhD;81,7
TLC;No Scrubs;3okWQ7ykLevuruyk60bFgy;42,71
Surfaces;Sunday Best;1Cv1YLb4q0RzL6pybtaMLo;83,72
Laszlo;Feels Like Love - 2019;0ia1yM0yP6wQk3MjBLlxh0;33,73
DaBaby;BOP;6Ozh9Ok6h4Oi1wUSLtBseN;83,74
Pink Floyd;Round and Around - Remix 2019;1mi5VkGg9mwQ2v097ZSA8Q;31,75
Clairo;Bubble Gum;3zksbXteOCeSusJ5Xltr3t;83,76
Pink Floyd;"Another Brick In the Wall; Part 2 - 2019 remix [Live]";1xUTI8Ce8IQnyYCGPmrbzS;38,77
Maren Morris;The Bones;7yFhA2fUsL2oIMWlw5DaHQ;81,78
Pink Floyd;Sorrow - Remix 2019;1U9XWccgcdPw0ahaq2FDDS;32,79
Lewis Capaldi;Before You Go;2gMXnyrvIjhVBUZwvLZDMP;88,8
Pink Floyd;Wish You Were Here - Live at Knebworth 1990;57Nc8KTrSOGqgjxfGzqRP1;39,81
Arizona Zervas;ROXANNE;696DnlkuDOXcMAnKlTgXXK;85,82
Pink Floyd;Time - 2019 remix [Live];4pXxIVE4YTBE8b5HQdjqOC;33,83
Old Dominion;One Man Band;7cA3PnUQDlUyBBwpRozQeo;79,84
Pink Floyd;Yet Another Movie - Remix 2019;0oQlbs16wtdkKYoSfVAQUt;32,85
Dayglow;Can I Call You Tonight?;64lsIF5pw0sJY0gV5kz0RN;83,86
Pink Floyd;Comfortably Numb - 2019 remix [Live];5L7ge1RYPPhLyzXKTSdXjb;33,87
Chris Brown;No Guidance (feat. Drake);6XHVuErjQ4XNm6nDPVCxVX;84,88
Pink Floyd;Learning to Fly - 2019 remix [Live];1sBMXOXdWkhsho4mPlMOl7;33,89
Lizzo;Truth Hurts;3HWzoMvoF3TQfYg4UPszDq;80,9
Pink Floyd;On the Turning Away - 2019 remix [Live];7gkYyPzHSzINK0PdNS5ehL;33,91
Post Malone;Wow.;7xQAfvXzm3AkraOtGPWIZg;84,92
Calvin Harris;One Kiss;6Mcd2tlwSiqsnMC85DF4Ns;45,93
Machine Gun Kelly;I Think I'm OKAY (with YUNGBLUD & Travis Barker);2gTdDMpNxIRFSiu7HutMCg;82,94
Pink Floyd;Terminal Frost - Remix 2019;73fQJejfeIb6AyjIqyDiLF;31,95
Lil Tjay;F.N;0RLLvYBopDwooCyvnTwgYu;83,96
Usher;Yeah! (feat. Lil Jon & Ludacris);0utLWSIbolqT7KyppMuxKY;40,97
Luke Combs;Better Together;6gdLyYNuhWBzqwlOFSsXC7;79,98
Pink Floyd;On the Turning Away - Remix 2019;6wDeZntXr5oWaXbAFLUHRf;32,99
Doja Cat;Say So;3Dv1eDb0MEgF93GpLXlucZ;87
Pink Floyd;Signs of Life - 2019 remix [Live];3WYct0etrRZLnMovAs4Nnr;33,01
J Balvin;LA CANCIÓN;0fea68AdmYNygeTGI4RC18;88,02
Pink Floyd;Sorrow - 2019 remix [Live];3dfe0fKRLb8WIqzK9KxAAQ;32,03
Juice WRLD;Empty;41MCdlvXOl62B7Kv86Bb1v;82,04
Pink Floyd;Yet Another Movie - 2019 remix [Live];5dlL1PVoVscf1hbcPRDg70;33,05
Billie Eilish;when the party's over;43zdsphuZLzwA9k4DJhU0I;87,06
Pink Floyd;Wish You Were Here - 2019 remix [Live];5PeyGshewkLwL59zOAIW4C;35,07
Lil Tecca;Ransom;1lOe9qE0vR9zwWQAOk6CoO;85,08
Pink Floyd;Welcome to the Machine - 2019 remix [Live];7hRude5nK6ofdWd1aUf3mi;32,09
Jonas Brothers;Sucker;22vgEDb5hykfaTwLuskFGD;86,1
Pink Floyd;Us and Them - 2019 remix [Live];4y7fXAK8R5CiAibNAl7Iua;33,11
Billie Eilish;everything i wanted;3ZCTVFBt2Brf31RLEnCkWJ;87,12
Kesha;TiK ToK;4VDpxXor1Y0Fkucgn9aMcg;38,13
Drake;Money In The Grave (Drake ft. Rick Ross);5ry2OE6R2zPQFDO85XkgRb;83,14
Papa Roach;Falling Apart - Remastered 2020;2qkxnCKVOKbQZcO8TEcXH1;38,15
The Weeknd;Save Your Tears;5QO79kh1waicV47BqGRL3g;92,16
Ruined Conflict;Year 2020;6dEPod8uKS1oqcD7RZYy6c;8,17
Pop Smoke;What You Know Bout Love;1tkg4EHVoqnhR6iFEXb60y;89,18
Papa Roach;Face Everything and Rise - Remastered 2020;20JXjktPIqUV7bWr8nZkia;37,19
Cardi B;WAP (feat. Megan Thee Stallion);4Oun2ylbjFKMPTiaSbbCih;88,2
Iñigo Vontier;Year 2020;03VrhBjoCp0rSjajdhNE5N;6,21
Eminem;Godzilla (feat. Juice WRLD);7FIWs0pqAYbP91WWM0vlTQ;88,22
Papa Roach;Come Around - Remastered 2020;19XsdKehaBTpfhwS6OSdYr;37,23
Ariana Grande;positions;35mvY5S1H3J2QZyna3TFe0;91,24
Papa Roach;Elevate - Remastered 2020;5vi1VaZmV5CzibWGIcf9G4;37,25
Don Toliver;After Party;527k23H0A4Q0UJN3vGs0Da;85,26
Tigre Blanco;Year 2020;2Qzj5uQzUA85LjtcCBuAhZ;5,27
Powfu;death bed (coffee for your head);7eJMfftS33KTjuF7lTsMCx;89,28
Papa Roach;Periscope - Remastered 2020;3DFp3sRBA9iWzZqEPLq8gM;38,29
Nelly;Lil Bit;0NmuYnjETG3u3qx0OmEJev;82,3
kaestin;Year 2020;4BSnQlZksEtvmW4c2QOgEV;5,31
Polo G;21;3JKgcAa7r07ocVWcV8bS0H;84,32
Jai Wolf;Indian Summer - 2020 Encore Mix;60SJ6qZIetPNm1Q2IRGgRr;30,33
Ariana Grande;34+35;6Im9k8u9iIzKMrmV7BWtlF;89,34
Ema Spatula;Year 2020;6s0QJ4tfTOkkkOMQz8HCrg;12,35
Noah Cyrus;July;6J2LdBN97cDWn0MLxYh9HB;86,36
Hammock;EveryWhen - Bonus Track;2HGeIYpOrU9u5UR9Z98mx9;37,37
Luke Combs;Cold As You;7IWV29mryrqtO0JVgnPtfv;81,38
Haiti BaeB;Year 2020;0VWgZvez93QhJwTAVniUEw;5,39
Beach Bunny;Cloud 9;6vFsBXYczYsP0H3lgunZOm;85,4
Papa Roach;The Ending - Remastered 2020;6t1OmNgczg0oaGbpfzHVLR;36,41
Kane Brown;Be Like That - feat. Swae Lee & Khalid;5f1joOtoMeyppIcJGZQvqJ;84,42
YWB $uburb;Year 2020;6IPUBfLwEOPrzx4ZfEULYJ;5,43
Future;Drankin N Smokin;0k7wmahjkn389wAZdz19Cv;83,44
The Glitch Mob;Fortune Days - 2020 Remaster;5GWHujc41JAjaiH6gcCjgu;32,45
Tory Lanez;"WHATS POPPIN (feat. DaBaby; Tory Lanez & Lil Wayne) - Remix";2MbdDtCv5LUVjYy9RuGTgC;84,46
Kentomen;Year 2020;2wXYm7A2WwjjLkkzSIFS5j;5,47
Lil Nas X;HOLIDAY;6zFMeegAMYQo0mt8rXtrli;89,48
Papa Roach;Burn - Remastered 2020;1LRQROTy2wN5VO3V0VPbUc;34,49
Conan Gray;Maniac;6KfoDhO4XUWSbnyKjNp9c4;87,5
Naomi;Year 2020;7g4i6RAwjGTxCByFx7gz9W;5,51
21 Savage;Runnin;5SWnsxjhdcEDc7LJjq9UHk;83,52
The Glitch Mob;Animus Vox - 2020 Remaster;3L1iZJUXiAcUvDhIIi3KAq;32,53
Jack Harlow;WHATS POPPIN;1jaTQ3nqY3oAAYyCTbIvnM;84,54
Judgemental;Year 2020;0sm0np6NlfZdgBvlD8kkm3;5,55
King Von;Took Her To The O;7fEoXCZTZFosUFvFQg1BmW;81,56
Papa Roach;American Dreams - Remastered 2020;6HLk3upJqJAmVNdMbnxT8g;36,57
Lil Baby;On Me;4Iedi94TIaB2GGb1nMB68v;81,58
Liberator World;Year 2020;72ou2l2Mr5YKNW83ua1zv1;5,59
blackbear;hot girl bummer;6jRq8gaZhMUyy5RclRPcAf;86,6
Papa Roach;Still Swingin’ - Remastered 2020;1WeeMb71Hld9X5Bmq9IQup;35,61
SoFaygo;Knock Knock;6aHoPULNO7pSL2ZfUY0bU8;85,62
Johann Strauss II;"An der schönen blauen Donau; Walzer; Op. 314";5431KRbZtVF3tVgMR1lIYS;40,63
DJ Scheme;E-ER (feat. Lil Yachty);4N7i6RfJXMWfkx9Zr6pzkJ;82,64
Years & Years;King;0ehr4GsiW3MMc4cm6OTe4H;5,65
Doja Cat;Get Into It (Yuh);0W6I02J9xcqK8MtSeosEXb;94,66
David Bowie;Golden Years - 2016 Remaster;4JRem7xHp2l0kmUvt9zCKu;66,67
Justin Bieber;Peaches (feat. Daniel Caesar & Giveon);4iJyoBOLtHqaGxP12qzhQI;97,68
Ella Fitzgerald;What Are You Doing New Year's Eve?;0mWR3j0VOTZfpZvewBPa3o;5,69
Drake;TSU;4s7QLoImIwmPi9L6dq1nVW;90,7
Iron Maiden;Wasted Years - 2015 Remaster;2V0T2LS0pf2r3EFpOEkZFO;58,71
The Weeknd;Save Your Tears (with Ariana Grande) (Remix);37BZB0z9T8Xu7U3e65qxFy;96,72
Diana Krall;What Are You Doing New Year's Eve?;2xrGlRiFlhRSmZ3UUt8eKt;5,73
Olivia Rodrigo;drivers license;5wANPM4fQCJwkGd4rN57mH;95,74
David Bowie;Five Years - 2012 Remaster;1JIzFhI9Lt5FyslawmHCBi;62,75
Coldplay;My Universe;3FeVmId7tL5YN8B7R3imoM;99,76
Paul Anka;It's The Most Wonderful Time Of The Year;5OCkg7I5QaTXE0PfYxV8Q4;5,77
Lil Nas X;MONTERO (Call Me By Your Name);1SC5rEoYDGUK4NfG82494W;94,78
Sukima Switch;Ah Yeah!! - 2020 Remaster;1EryXVV7xCH10UeVvF3RMB;47,79
Bad Bunny;Yonaguni;2JPLbjOn0wPCngEot2STUS;98,8
Paul Anka;It's The Most Wonderful Time Of The Year;1GpetRfQ47U8iXby8LPnol;5,81
Drake;In The Bible (with Lil Durk & Giveon);61S79KIVA4I9FXbnsylEHT;89,82
Rhys Lewis;This Time Of Year;5RvpOJg44qCZZHYFZO28rF;5,83
Drake;Papi’s Home;6jy9yJfgCsMHdu2Oz4BGKX;89,84
Elvis Costello & The Attractions;"Radio; Radio - 2021 Remaster";0qvo5kciIqZJn1t8jdfqDn;48,85
Polo G;RAPSTAR;43PGPuHIlVOc04jrZVh9L6;89,86
Elvis Costello & The Attractions;The Beat - 2021 Remaster;1bqlDsBlBPxjK0zuFQcSXq;44,87
Meek Mill;Sharing Locations (feat. Lil Baby & Lil Durk);3J4VKkUpLvomXJbn9ZAypO;88,88
Saliva;After Me - 2021 Version;5BJs3aDrKYBRkzrhaVxf89;44,89
Megan Thee Stallion;Thot Shit;5zNW5ARjYhJQJz1AChP33n;89,9
Elvis Costello & The Attractions;This Year's Girl - 2021 Remaster;1fdZTOJXydtRzCwBbHlJco;39,91
Olivia Rodrigo;favorite crime;5JCoSi02qi3jJeHdZXMmR8;92,92
Elvis Costello & The Attractions;(I Don't Want To Go To) Chelsea - 2021 Remaster;7uYyLVNjKY49L8o3AouXZd;43,93
Drake;N 2 Deep;34D6FJysnQioVingDKufuf;88,94
Ledisi;What Are You Doing New Year's Eve?;6YhXtmV3tNFyELfEHxAI0T;5,95
Bruno Mars;Leave The Door Open;7MAibcTli4IisCtbHKrGMh;94,96
Elvis Costello & The Attractions;No Action - 2021 Remaster;2GFakdGflCFgwFrJfZkvzK;35,97
Cochise;Tell Em;7nc7mlSdWYeFom84zZ8Wr8;89,98
DJ CLINGO SLIDE;Rubish;0u7vHkZJtxjSP65kf0yZOA;35,99
Oliver Tree;Life Goes On;0eu4C55hL6x29mmeAjytzC;99
Elvis Costello & The Attractions;Lipstick Vogue - 2021 Remaster;2PiNhvEBruOkFZ4g4IwtXo;35,01
PinkPantheress;Pain;7CIERzyqIwLVKGp00YbHRO;90,02
Saliva;Spyhunter - 2021 Version;646K2dKvCr8Nqy3XaSRHHM;34,03
Drake;Love All (with JAY-Z);4VCbgIdr8ptegWeJpqLVHH;90,04
Elvis Costello & The Attractions;Lip Service - 2021 Remaster;23acMIboTpqnM5kueS7GV8;33,05
Elton John;Cold Heart - PNAU Remix;6zSpb8dQRaw0M1dK8PBwQz;99,06
Cameo Bobo;2021 Is My Year;0lb12AXahSi5OzHmp2zdCd;28,07
Marshmello;Leave Before You Love Me (with Jonas Brothers);4qu63nuBpdn0qHUHuObEj1;94,08
Elvis Costello & The Attractions;Little Triggers - 2021 Remaster;2N8YyefuTvFIbgCiCYoXVU;33,09
Post Malone;Motley Crew;40uMIn2zJLAQhNXghRjBed;91,1
Elvis Costello & The Attractions;You Belong To Me - 2021 Remaster;7LjcmjjxyEumIx8AOBVUij;33,11
Taylor Swift;Wildest Dreams (Taylor's Version);1Ov37jtRQ2YNAe8HzfczkL;93,12
Dianne Reeves;This Time Of Year;37HtUdjYyfUTUGz7bo2DP4;6,13
The Kid LAROI;STAY (with Justin Bieber);5PjdY0CKGZdEuoNab3yDmX;99,14
girl in red;i wanna be your girlfriend;3h3pOvw6hjOvZxRUseB7h9;85,15
Fleetwood Mac;Love Is Dangerous - 2018 Remaster;0vhUTGWAGqyQGez2gSWeyZ;32,16
Juice WRLD;Black & White;1fCeXjoRExPP2qwSBh2aST;80,17
Will Smith;Gettin' Jiggy Wit It;7yFWGNwgCJCZuf26chEeQV;38,18
grandson;Blood // Water;7clyJIrLkEbXUDwj1tC9zz;78,19
Ginuwine;Pony;07bbJiXbkhMurH0wkuPYer;39,2
Kali Uchis;"After The Storm (feat. Tyler; The Creator & Bootsy Collins)";1otG6j1WHNvl9WgXLWkHTo;81,21
015B;Hard to Start;5nMMXUI1ZkN6TWqL5E1UzX;35,22
Beach Bunny;Prom Queen;6MpCaSIOfqBqbMED4kXgNY;83,23
Outkast;Hey Ya!;1QoCMhH72F9MFDspvkfqId;32,24
Post Malone;Candy Paint;32lItqlMi4LBhb4k0BaSaC;81,25
